00011.png;979;228;1297;410;1;1
00011.png;979;175;1116;231;1;1
00011.png;1117;180;1294;237;1;1
00011.png;1691;479;1761;531;-1;1
00011.png;1181;413;1220;457;-1;1
00012.png;1051;577;1092;592;-1;1
00012.png;814;301;1152;452;1;1
00012.png;1153;337;1366;449;1;1
00012.png;1153;298;1231;340;1;1
00012.png;1232;296;1363;336;1;1
00013.png;1181;558;1215;626;-1;1
00013.png;712;464;825;534;1;1
00013.png;711;437;762;466;1;1
00013.png;763;435;823;465;1;1
00013.png;832;430;990;530;1;1
00013.png;991;449;1101;525;1;1
00013.png;991;429;1042;452;1;1
00013.png;1043;426;1099;450;1;1
00013.png;932;622;948;638;-1;1
00013.png;958;621;980;631;-1;1
00014.png;483;310;693;441;1;1
00014.png;479;257;576;313;1;1
00014.png;576;254;690;310;1;1
00014.png;706;245;1004;433;1;1
00014.png;1004;281;1211;424;1;1
00014.png;1004;241;1098;285;1;1
00014.png;1098;236;1210;284;1;1
00014.png;1049;623;1060;642;-1;1
00014.png;953;620;979;633;-1;1
00014.png;926;623;945;637;-1;1
00015.png;305;535;421;624;-1;1
00015.png;1311;485;1425;593;-1;1
00015.png;1182;564;1213;593;-1;1
00015.png;1492;551;1513;610;-1;1
00015.png;953;579;975;614;-1;1
00015.png;854;592;904;622;-1;1
00015.png;823;600;842;625;-1;1
00015.png;519;343;596;387;1;1
00015.png;598;342;686;387;1;1
00015.png;521;386;689;489;1;1
00015.png;762;345;996;488;1;1
00015.png;1068;372;1154;483;1;1
00015.png;1066;343;1151;371;1;1
00016.png;165;234;355;395;1;1
00016.png;161;165;347;238;1;1
00016.png;491;175;973;394;1;1
00016.png;220;538;269;603;-1;1
00016.png;1287;485;1498;562;-1;1
00016.png;521;569;630;584;-1;1
00017.png;1652;621;1718;683;-1;1
00017.png;488;234;821;464;1;1
00017.png;826;248;920;291;1;1
00017.png;921;251;1023;295;1;1
00017.png;825;290;1022;464;1;1
00017.png;887;583;905;611;-1;1
00018.png;655;342;813;510;1;1
00018.png;807;362;1001;500;1;1
00018.png;806;336;891;372;1;1
00018.png;889;331;995;367;1;1
00019.png;411;332;709;480;1;1
00019.png;712;366;870;478;1;1
00019.png;711;333;780;366;1;1
00019.png;783;332;866;367;1;1
00019.png;868;331;995;365;1;1
00019.png;870;363;999;477;1;1
00019.png;1033;639;1047;651;-1;1
00019.png;875;617;889;631;-1;1
00019.png;863;618;871;631;-1;1
00020.png;151;156;614;381;1;1
00020.png;620;208;861;384;1;1
00020.png;618;158;721;208;1;1
00020.png;724;156;855;211;1;1
00020.png;860;154;1051;206;1;1
00020.png;864;208;1061;383;1;1
00020.png;1096;631;1115;651;-1;1
00020.png;879;615;891;629;-1;1
00020.png;854;616;873;628;-1;1
00020.png;932;638;948;644;-1;1
00021.png;677;233;1060;457;1;1
00021.png;1108;350;1238;413;-1;1
00022.png;105;363;360;576;-1;1
00022.png;696;602;738;639;-1;1
00022.png;1130;608;1144;632;-1;1
00022.png;520;616;582;633;-1;1
00022.png;756;420;955;538;1;1
00023.png;289;618;335;662;-1;1
00023.png;1190;596;1214;621;-1;1
00023.png;1689;592;1733;634;-1;1
00023.png;660;445;859;537;1;1
00023.png;857;478;982;542;1;1
00023.png;859;454;921;482;1;1
00023.png;921;456;983;483;1;1
00023.png;800;624;815;635;-1;1
00023.png;779;624;798;634;-1;1
00023.png;911;636;925;644;-1;1
00024.png;590;233;990;427;1;1
00024.png;985;308;1233;436;1;1
00024.png;990;257;1115;312;1;1
00024.png;1113;263;1237;317;1;1
00024.png;1763;532;1815;588;-1;1
00024.png;1631;604;1658;625;-1;1
00024.png;841;622;880;634;-1;1
00025.png;939;436;1145;527;1;1
00025.png;1147;461;1287;527;1;1
00025.png;1146;435;1209;463;1;1
00025.png;1208;434;1286;463;1;1
00025.png;1455;603;1479;615;-1;1
00026.png;797;289;1147;443;1;1
00026.png;1151;286;1257;333;1;1
00026.png;1256;282;1389;332;1;1
00026.png;1153;329;1390;442;1;1
00026.png;1396;599;1432;611;-1;1
00026.png;898;600;939;645;-1;1
00027.png;1335;577;1369;608;-1;1
00027.png;754;254;973;427;1;1
00028.png;554;543;577;565;-1;1
00028.png;847;553;929;607;-1;1
00028.png;1448;431;1622;509;1;1
00029.png;259;558;533;695;-1;1
00029.png;551;499;588;553;-1;1
00029.png;993;497;1029;554;-1;1
00029.png;972;559;989;576;-1;1
00029.png;702;364;934;457;1;1
00029.png;936;365;996;389;1;1
00029.png;996;365;1053;389;1;1
00029.png;937;389;1055;454;1;1
00030.png;2;538;318;699;-1;1
00030.png;1496;363;1696;499;-1;1
00030.png;1567;499;1621;546;-1;1
00030.png;1677;551;1717;578;-1;1
00030.png;497;558;564;575;-1;1
00030.png;772;352;1007;449;1;1
00030.png;1008;350;1066;376;1;1
00030.png;1062;349;1131;376;1;1
00030.png;1009;373;1132;444;1;1
00031.png;1171;430;1228;549;-1;1
00031.png;1253;302;1330;417;1;1
00031.png;1271;278;1320;305;1;1
00031.png;1020;338;1142;377;-1;1
00031.png;1050;304;1117;341;-1;1
00031.png;275;521;344;543;-1;1
00031.png;409;583;475;623;-1;1
00031.png;368;532;381;546;-1;1
00032.png;1545;219;1759;494;-1;1
00032.png;445;161;823;340;1;1
00032.png;828;191;976;239;1;1
00032.png;825;230;973;351;1;1
00032.png;1082;480;1103;508;-1;1
00032.png;839;483;851;499;-1;1
00032.png;825;483;835;497;-1;1
00032.png;1038;486;1057;500;-1;1
00033.png;1830;427;1896;511;1;1
00033.png;1669;466;1769;491;-1;1
00033.png;1692;441;1746;465;-1;1
00033.png;1752;591;1789;614;-1;1
00033.png;1797;593;1824;628;-1;1
00033.png;1835;605;1872;637;-1;1
00033.png;822;508;848;518;-1;1
00033.png;943;491;958;512;-1;1
00033.png;966;492;982;514;-1;1
00033.png;1;404;464;691;-1;1
00034.png;1379;566;1431;618;-1;1
00034.png;1511;365;1578;458;1;1
00034.png;1613;365;1683;459;1;1
00034.png;490;554;616;640;-1;1
00035.png;1779;566;1870;647;-1;1
00035.png;1047;575;1072;589;-1;1
00035.png;844;576;887;613;-1;1
00036.png;848;401;1039;493;1;1
00036.png;1043;401;1106;426;1;1
00036.png;1106;401;1169;426;1;1
00036.png;1042;425;1171;491;1;1
00036.png;1459;499;1487;532;-1;1
00037.png;536;135;976;351;1;1
00037.png;984;132;1132;193;1;1
00037.png;1134;129;1286;190;1;1
00037.png;989;190;1287;343;1;1
00037.png;1561;461;1599;508;-1;1
00038.png;982;511;1058;552;-1;1
00038.png;1072;508;1116;548;-1;1
00038.png;1174;524;1193;553;-1;1
00038.png;1016;554;1038;565;-1;1
00038.png;1198;536;1225;544;-1;1
00038.png;1381;569;1392;580;-1;1
00038.png;901;582;911;590;-1;1
00038.png;1092;548;1099;557;-1;1
00039.png;974;479;1080;537;-1;1
00039.png;1101;474;1163;532;-1;1
00039.png;1227;504;1253;542;-1;1
00039.png;1258;518;1298;530;-1;1
00039.png;1020;553;1042;565;-1;1
00039.png;1044;553;1056;564;-1;1
00039.png;1101;546;1110;557;-1;1
00039.png;1804;556;1823;574;-1;1
00039.png;790;564;812;592;-1;1
00040.png;922;384;1116;491;1;1
00040.png;1154;377;1212;406;1;1
00040.png;1211;374;1265;404;1;1
00040.png;1157;401;1269;481;1;1
00040.png;1326;459;1363;518;-1;1
00040.png;1372;481;1433;498;-1;1
00040.png;1016;551;1041;565;-1;1
00040.png;1043;549;1055;564;-1;1
00040.png;1107;542;1119;556;-1;1
00040.png;941;565;951;575;-1;1
00041.png;741;62;1232;342;1;1
00041.png;1329;45;1473;117;1;1
00041.png;1471;37;1611;108;1;1
00041.png;1332;102;1619;308;1;1
00041.png;1497;374;1559;470;-1;1
00041.png;1572;411;1668;439;-1;1
00041.png;1011;550;1037;563;-1;1
00041.png;1040;548;1054;563;-1;1
00041.png;932;565;943;575;-1;1
00041.png;1113;544;1122;556;-1;1
00042.png;1344;519;1372;572;-1;1
00042.png;1057;523;1107;568;-1;1
00042.png;989;488;1009;506;-1;1
00042.png;1035;488;1052;500;-1;1
00042.png;841;536;863;555;-1;1
00042.png;747;564;778;590;-1;1
00042.png;632;552;677;597;-1;1
00042.png;650;241;1011;430;1;1
00042.png;1039;238;1220;286;1;1
00042.png;1041;284;1224;426;1;1
00043.png;759;351;1006;482;1;1
00043.png;1025;348;1151;382;1;1
00043.png;1027;379;1155;478;1;1
00043.png;1236;541;1253;577;-1;1
00043.png;1045;535;1087;571;-1;1
00043.png;987;493;1004;511;-1;1
00043.png;1028;496;1047;506;-1;1
00043.png;844;539;866;555;-1;1
00043.png;759;566;787;589;-1;1
00043.png;695;560;732;597;-1;1
00044.png;1716;452;1774;534;-1;1
00044.png;1536;430;1603;482;-1;1
00044.png;1312;463;1430;507;1;1
00044.png;1312;506;1430;560;1;1
00045.png;1739;534;1783;573;-1;1
00045.png;1705;339;1808;368;-1;1
00045.png;1441;542;1470;574;-1;1
00045.png;1251;566;1266;584;-1;1
00045.png;1122;547;1142;555;-1;1
00045.png;1151;545;1174;556;-1;1
00046.png;1332;358;1446;404;-1;1
00046.png;1488;352;1605;408;-1;1
00046.png;1208;581;1227;602;-1;1
00047.png;12;597;66;648;-1;1
00047.png;1367;576;1423;630;-1;1
00047.png;841;463;1006;540;-1;1
00047.png;1010;462;1125;539;-1;1
00047.png;971;587;1010;601;-1;1
00047.png;1453;274;1628;441;1;1
00047.png;1267;514;1309;542;-1;1
00048.png;480;65;1028;333;1;1
00048.png;1039;60;1170;119;1;1
00048.png;1169;54;1415;116;1;1
00048.png;1041;112;1420;329;1;1
00048.png;968;573;1009;590;-1;1
00048.png;1357;475;1380;511;-1;1
00049.png;1304;392;1396;433;1;1
00049.png;1396;393;1573;434;1;1
00049.png;1302;434;1574;529;1;1
00049.png;784;479;838;526;-1;1
00049.png;837;479;889;526;-1;1
00049.png;889;479;929;527;-1;1
00049.png;1672;580;1714;620;-1;1
00050.png;1427;336;1547;390;1;1
00050.png;1546;338;1783;391;1;1
00050.png;1428;390;1786;516;1;1
00050.png;777;476;832;526;-1;1
00050.png;833;477;886;527;-1;1
00050.png;887;477;929;527;-1;1
00051.png;673;311;826;449;1;1
00051.png;827;313;908;346;1;1
00051.png;906;314;974;348;1;1
00051.png;827;344;975;453;1;1
00051.png;977;316;1035;343;1;1
00051.png;1034;316;1092;344;1;1
00051.png;975;343;1093;453;1;1
00051.png;25;575;347;703;-1;1
00051.png;1037;567;1050;579;-1;1
00052.png;427;577;569;651;-1;1
00052.png;748;555;763;570;-1;1
00052.png;1106;564;1125;582;-1;1
00052.png;585;191;811;395;1;1
00052.png;810;192;924;242;1;1
00052.png;926;195;1026;243;1;1
00052.png;811;240;1025;395;1;1
00052.png;1029;196;1113;237;1;1
00052.png;1113;197;1197;238;1;1
00052.png;1028;235;1198;396;1;1
00053.png;918;419;1022;512;1;1
00053.png;1027;417;1074;438;1;1
00053.png;1075;415;1121;436;1;1
00053.png;1026;435;1124;509;1;1
00054.png;865;368;998;490;1;1
00054.png;1002;366;1063;396;1;1
00054.png;1063;363;1125;394;1;1
00054.png;1003;391;1127;485;1;1
00055.png;642;187;875;404;1;1
00055.png;885;184;998;236;1;1
00055.png;992;177;1101;229;1;1
00055.png;886;227;1107;396;1;1
00055.png;1305;581;1321;597;-1;1
00056.png;1498;496;1596;539;1;1
00056.png;1595;483;1798;534;1;1
00056.png;1502;526;1810;637;1;1
00056.png;1299;599;1415;637;-1;1
00057.png;766;188;1077;453;1;1
00057.png;1067;174;1213;242;1;1
00057.png;1211;162;1343;229;1;1
00057.png;1071;223;1359;431;1;1
00057.png;1354;149;1467;206;1;1
00057.png;1463;138;1573;200;1;1
00057.png;1357;194;1586;406;1;1
00057.png;1672;661;1700;688;-1;1
00057.png;1126;660;1140;675;-1;1
00057.png;1004;593;1041;616;-1;1
00058.png;730;382;923;541;1;1
00058.png;917;379;995;413;1;1
00058.png;995;376;1070;412;1;1
00058.png;919;410;1076;528;1;1
00059.png;1509;647;1539;663;-1;1
00059.png;1040;618;1055;641;-1;1
00059.png;906;624;974;631;-1;1
00059.png;707;347;1012;517;1;1
00059.png;1016;349;1156;389;1;1
00059.png;1016;388;1155;518;1;1
00060.png;673;410;925;549;1;1
00060.png;930;413;991;440;1;1
00060.png;990;413;1094;442;1;1
00060.png;929;438;1097;548;1;1
00060.png;743;658;789;673;-1;1
00060.png;1694;713;1730;748;-1;1
00061.png;1094;293;1453;505;1;1
00061.png;1452;286;1639;331;1;1
00061.png;1456;326;1646;495;1;1
00061.png;1320;637;1373;664;-1;1
00062.png;897;87;1498;387;1;1
00062.png;1501;81;1666;158;1;1
00062.png;1668;76;1834;156;1;1
00062.png;1504;154;1839;369;1;1
00062.png;1294;660;1312;685;-1;1
00062.png;1389;674;1450;695;-1;1
00062.png;1505;657;1526;682;-1;1
00063.png;574;92;1158;378;1;1
00064.png;697;183;996;449;1;1
00064.png;1004;191;1140;243;1;1
00064.png;1139;191;1285;245;1;1
00064.png;1002;244;1288;451;1;1
00064.png;1297;189;1433;244;1;1
00064.png;1436;189;1625;247;1;1
00064.png;1296;244;1620;453;1;1
00065.png;910;688;1006;763;-1;1
00065.png;1090;650;1135;688;-1;1
00065.png;814;412;1098;553;1;1
00065.png;1100;413;1172;449;1;1
00065.png;1171;415;1261;451;1;1
00065.png;1098;450;1262;555;1;1
00066.png;763;685;841;741;-1;1
00066.png;677;399;939;543;1;1
00066.png;992;418;1131;461;1;1
00066.png;988;451;1130;556;1;1
00066.png;1294;618;1350;646;-1;1
00066.png;1855;714;1879;738;-1;1
00067.png;856;192;960;244;1;1
00067.png;959;194;1079;247;1;1
00067.png;850;239;1075;422;1;1
00067.png;1086;198;1525;431;1;1
00067.png;1574;208;1675;267;1;1
00067.png;1678;211;1800;270;1;1
00067.png;1575;267;1801;438;1;1
00067.png;1634;664;1655;708;-1;1
00067.png;1111;638;1138;661;-1;1
00067.png;1140;637;1190;662;-1;1
00067.png;1198;638;1219;664;-1;1
00068.png;954;366;1020;399;1;1
00068.png;1022;367;1096;401;1;1
00068.png;949;399;1096;514;1;1
00068.png;1110;368;1396;521;1;1
00068.png;1437;375;1550;422;1;1
00068.png;1435;421;1546;527;1;1
00069.png;577;107;861;188;1;1
00069.png;565;165;859;392;1;1
00069.png;852;140;1343;424;1;1
00069.png;1197;604;1235;644;-1;1
00069.png;492;564;538;626;-1;1
00069.png;1584;624;1609;668;-1;1
00069.png;922;613;934;627;-1;1
00070.png;1092;354;1473;548;1;1
00070.png;1485;358;1589;405;1;1
00070.png;1592;358;1701;408;1;1
00070.png;1480;404;1698;557;1;1
00070.png;1429;686;1488;714;-1;1
00071.png;1727;575;1911;677;-1;1
00071.png;942;317;1314;529;1;1
00072.png;943;268;1273;489;1;1
00072.png;1273;289;1379;345;1;1
00072.png;1377;295;1540;359;1;1
00072.png;1265;345;1537;505;1;1
00072.png;1000;661;1050;684;-1;1
00073.png;955;375;1312;557;1;1
00073.png;1342;407;1435;447;1;1
00073.png;1434;411;1542;455;1;1
00073.png;1333;442;1539;574;1;1
00073.png;1385;705;1401;738;-1;1
00073.png;1198;680;1234;710;-1;1
00073.png;943;673;974;689;-1;1
00073.png;975;675;995;691;-1;1
00074.png;292;375;489;566;-1;1
00074.png;1004;370;1352;540;1;1
00074.png;1380;390;1580;437;1;1
00074.png;1371;426;1578;555;1;1
00074.png;1427;693;1449;727;-1;1
00074.png;1726;870;1851;907;-1;1
00075.png;827;158;1398;437;1;1
00075.png;1400;190;1575;274;1;1
00075.png;1573;194;1818;293;1;1
00075.png;1396;271;1813;454;1;1
00076.png;892;393;1320;555;1;1
00076.png;1352;428;1426;464;1;1
00076.png;1426;433;1540;472;1;1
00076.png;1348;461;1539;572;1;1
00076.png;1249;692;1279;722;-1;1
00076.png;1738;751;1759;769;-1;1
00077.png;96;508;245;620;-1;1
00077.png;107;342;164;395;-1;1
00077.png;1454;562;1589;672;-1;1
00077.png;419;50;784;373;1;1
00077.png;771;79;1155;400;1;1
00077.png;1162;104;1310;175;1;1
00077.png;1309;116;1450;184;1;1
00077.png;1147;170;1446;417;1;1
00078.png;1392;596;1433;635;-1;1
00078.png;584;434;784;562;1;1
00078.png;826;466;947;580;1;1
00078.png;811;612;833;632;-1;1
00078.png;834;615;853;633;-1;1
00078.png;775;651;797;660;-1;1
00078.png;1019;656;1034;667;-1;1
00079.png;351;213;748;466;1;1
00079.png;828;283;1064;508;1;1
00079.png;848;617;871;638;-1;1
00079.png;873;620;893;639;-1;1
00079.png;1137;657;1158;679;-1;1
00079.png;795;654;821;667;-1;1
00080.png;670;216;1116;484;1;1
00080.png;1116;265;1257;344;1;1
00080.png;1257;280;1377;353;1;1
00080.png;1100;334;1371;509;1;1
00080.png;1164;625;1600;899;-1;1
00080.png;656;648;728;674;-1;1
00081.png;679;153;1234;460;1;1
00081.png;1239;195;1406;284;1;1
00081.png;1402;210;1566;298;1;1
00081.png;1224;278;1565;484;1;1
00081.png;833;633;1000;788;-1;1
00082.png;954;238;1392;483;1;1
00082.png;1519;337;1783;508;1;1
00082.png;1527;277;1655;341;1;1
00082.png;1658;285;1785;349;1;1
00082.png;1006;672;1038;690;-1;1
00083.png;730;99;1336;433;1;1
00083.png;1034;655;1077;682;-1;1
00083.png;1457;612;1525;651;-1;1
00084.png;1722;661;1772;758;-1;1
00084.png;1483;706;1506;731;-1;1
00084.png;1153;673;1209;688;-1;1
00084.png;897;660;914;677;-1;1
00084.png;1122;676;1142;692;-1;1
00084.png;1222;141;1384;220;1;1
00084.png;1383;144;1586;223;1;1
00084.png;1218;217;1585;386;1;1
00085.png;927;287;1336;474;1;1
00086.png;880;245;1135;488;1;1
00086.png;1226;410;1394;470;-1;1
00086.png;1186;699;1265;755;-1;1
00086.png;1182;679;1198;706;-1;1
00086.png;1565;664;1623;698;-1;1
00087.png;1126;679;1150;703;-1;1
00087.png;695;313;1060;501;1;1
00087.png;1068;329;1162;378;1;1
00087.png;1164;334;1304;383;1;1
00087.png;1059;376;1304;509;1;1
00088.png;377;230;484;276;1;1
00088.png;485;236;613;285;1;1
00088.png;369;272;611;439;1;1
00089.png;838;613;860;629;-1;1
00089.png;609;626;628;660;-1;1
00089.png;337;208;456;264;1;1
00089.png;455;203;604;261;1;1
00089.png;340;259;611;429;1;1
00090.png;484;224;706;270;1;1
00090.png;486;270;707;438;1;1
00091.png;870;617;909;639;-1;1
00091.png;1182;378;1289;429;1;1
00091.png;1288;378;1546;425;1;1
00091.png;1185;427;1560;610;1;1
00092.png;1269;366;1644;562;1;1
00092.png;573;607;606;629;-1;1
00093.png;469;231;733;431;1;1
00094.png;656;186;889;430;1;1
00094.png;954;203;1065;253;1;1
00094.png;1065;209;1163;259;1;1
00094.png;950;249;1162;438;1;1
00094.png;216;625;243;646;-1;1
00094.png;515;637;537;652;-1;1
00095.png;77;83;416;370;1;1
00095.png;708;196;769;220;-1;1
00095.png;1014;588;1103;644;1;1
00095.png;922;117;1044;185;1;1
00095.png;1048;121;1225;191;1;1
00095.png;919;186;1223;386;1;1
00096.png;353;212;608;424;1;1
00096.png;623;215;714;254;1;1
00096.png;715;216;859;253;1;1
00096.png;624;255;864;424;1;1
00096.png;951;290;981;319;-1;1
00096.png;1094;610;1131;644;-1;1
